Date,Description,Original Description,Amount,Type,Parent Category,Category,Account,Tags,Memo,Pending
08/07/2025,Chase Credit Card,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,239.64,Debit,Transfer,Credit Card Payment,FREE CHECKING,,TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,FALSE
08/07/2025,Campus Corner Deli,Debit Card DEBIT TRAN CAMPUS CORNER DELI LAKEVIEW OH,3.55,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN CAMPUS CORNER DELI LAKEVIEW OH,FALSE
08/06/2025,Target,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,30.09,Debit,Shopping,General Merchandise,FREE CHECKING,,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,FALSE
08/05/2025,LaundryCard Reload,Withdrawal LAUNDRYCARD RELOAD / TYPE: PURCHASE CO: LAUNDRYCARD,16.00,Debit,Home,Laundry,FREE CHECKING,,TYPE: PURCHASE CO: LAUNDRYCARD,FALSE
08/04/2025,Vanguard Buy,Withdrawal VANGUARD BUY / TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,1000.00,Debit,Investments,Investment,SHARE SAVINGS,,TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,FALSE
08/04/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,40.03,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
08/03/2025,Target,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,50.14,Debit,Shopping,General Merchandise,FREE CHECKING,,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,FALSE
08/03/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,1.34,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
08/02/2025,Target,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,37.99,Debit,Shopping,General Merchandise,FREE CHECKING,,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,FALSE
08/02/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
08/02/2025,Chipotle,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,13.87,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,FALSE
08/01/2025,Havenbrook Residential,Withdrawal HAVENBROOK RESIDENTIAL / TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,1285.00,Debit,Home,Rent,FREE CHECKING,,TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,FALSE
07/31/2025,Transfer from Account 0072,Transfer from Share 0072,400.00,Credit,Transfer,Transfer,SHARE SAVINGS,,Transfer from Share 0072,FALSE
07/31/2025,Transfer To Share,Transfer To Share 0001,400.00,Debit,Transfer,Transfer,FREE CHECKING,,Transfer To Share 0001,FALSE
07/31/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/31/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/30/2025,Lakeview Farmers Market,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,16.57,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,FALSE
07/30/2025,ATM Withdrawal Lakeshore CU,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,20.00,Debit,Uncategorized,Cash,FREE CHECKING,,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,FALSE
07/29/2025,ATM Withdrawal Lakeshore CU,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,40.00,Debit,Uncategorized,Cash,FREE CHECKING,,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,FALSE
07/28/2025,Starbucks,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,5.29,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,FALSE
07/28/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/27/2025,Vantel Fiber,Withdrawal VANTEL FIBER / TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,45.00,Debit,Bills & Utilities,Internet,FREE CHECKING,,TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,FALSE
07/27/2025,Transfer to Venmo,Withdrawal VENMO / TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,44.26,Debit,Transfer,Venmo,FREE CHECKING,,TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,FALSE
07/27/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/26/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,18.83,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
07/25/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,3.66,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
07/25/2025,Northline Gas,Withdrawal NORTHLINE GAS / TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,17.32,Debit,Bills & Utilities,Utilities,FREE CHECKING,,TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,FALSE
07/25/2025,Lakeview County Payroll,Deposit LAKEVIEW COUNTY PAYROLL / TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,1970.68,Credit,Income,Paycheck,FREE CHECKING,,TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,FALSE
07/25/2025,Blue Line Snacks,Debit Card DEBIT TRAN BLUE LINE SNACKS LAKEVIEW OH,4.58,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN BLUE LINE SNACKS LAKEVIEW OH,FALSE
07/24/2025,Transfer to Venmo,Withdrawal VENMO / TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,8.00,Debit,Transfer,Venmo,FREE CHECKING,,TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,FALSE
07/24/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,7.89,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
07/23/2025,Transfer to Venmo,Withdrawal VENMO / TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,38.34,Debit,Transfer,Venmo,FREE CHECKING,,TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,FALSE
07/23/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,42.80,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
07/22/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,7.54,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
07/22/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/20/2025,Lakeview Power & Light,Withdrawal LAKEVIEW PWR & LIGHT / TYPE: ELECTRIC ID: XXXXXX7002 CO: LAKEVIEW PWR LT %% ACH ECC CCD,102.14,Debit,Bills & Utilities,Utilities,FREE CHECKING,,TYPE: ELECTRIC ID: XXXXXX7002 CO: LAKEVIEW PWR LT %% ACH ECC CCD,FALSE
07/20/2025,Cornerstone Life Ins Prem,Withdrawal CORNERSTONE LIFE INS PREM / TYPE: PREMIUM CO: CORNERSTONE LIFE %% ACH ECC PPD,93.00,Debit,Financial,Life Insurance,FREE CHECKING,,TYPE: PREMIUM CO: CORNERSTONE LIFE %% ACH ECC PPD,FALSE
07/19/2025,Trader Joe's,Debit Card DEBIT TRAN TRADER JOE'S #712 LAKEVIEW OH,20.64,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN TRADER JOE'S #712 LAKEVIEW OH,FALSE
07/19/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,6.96,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/17/2025,Shake Shack,Debit Card DEBIT TRAN SHAKE SHACK 1120 LAKEVIEW OH,16.30,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN SHAKE SHACK 1120 LAKEVIEW OH,FALSE
07/17/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/17/2025,Amc Theatres,Debit Card DEBIT TRAN AMC THEATRES #2255 LAKEVIEW OH,20.97,Debit,Entertainment,Movies & Music,FREE CHECKING,,Debit Card DEBIT TRAN AMC THEATRES #2255 LAKEVIEW OH,FALSE
07/16/2025,Panera Bread,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,10.17,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,FALSE
07/16/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,33.71,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
07/16/2025,Granite State Servicing,Withdrawal GRANITE STATE SERVICING / TYPE: STUDENT LN ID: XXXXXX2007 CO: GRANITE STATE SVC %% ACH ECC PPD,78.20,Debit,Education,Student Loan,FREE CHECKING,,TYPE: STUDENT LN ID: XXXXXX2007 CO: GRANITE STATE SVC %% ACH ECC PPD,FALSE
07/16/2025,Chase Credit Card,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: XXXXXX4417 CO: CHASE CREDIT CRD %% ACH ECC WEB,458.16,Debit,Transfer,Credit Card Payment,FREE CHECKING,,TYPE: AUTOPAY ID: XXXXXX4417 CO: CHASE CREDIT CRD %% ACH ECC WEB,FALSE
07/16/2025,Cafe Lumen,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,5.43,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,FALSE
07/15/2025,Sunrise Bodega,Debit Card DEBIT TRAN SUNRISE BODEGA LAKEVIEW OH,5.31,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN SUNRISE BODEGA LAKEVIEW OH,FALSE
07/15/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/13/2025,Northgate Express Mart,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,3.15,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,FALSE
07/13/2025,Lyft *Ride Tue 8Am,Debit Card DEBIT TRAN LYFT *RIDE TUE 8AM LAKEVIEW OH,12.59,Debit,Auto & Transport,Rideshare,FREE CHECKING,,Debit Card DEBIT TRAN LYFT *RIDE TUE 8AM LAKEVIEW OH,FALSE
07/13/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/13/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/13/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,1.61,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/12/2025,Sunfire Taqueria,Debit Card DEBIT TRAN SUNFIRE TAQUERIA LAKEVIEW OH,14.64,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN SUNFIRE TAQUERIA LAKEVIEW OH,FALSE
07/11/2025,Lakeview County Payroll,Deposit LAKEVIEW COUNTY PAYROLL / TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,1970.68,Credit,Income,Paycheck,FREE CHECKING,,TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,FALSE
07/10/2025,Cafe Lumen,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,6.48,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,FALSE
07/09/2025,Wendy's,Debit Card DEBIT TRAN WENDY'S #4471 LAKEVIEW OH,7.16,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN WENDY'S #4471 LAKEVIEW OH,FALSE
07/08/2025,Starbucks,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,4.44,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,FALSE
07/08/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/07/2025,Starbucks,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,6.18,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,FALSE
07/07/2025,Starbucks,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,4.64,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,FALSE
07/07/2025,Lakeview Farmers Market,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,11.25,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,FALSE
07/07/2025,Chase Credit Card,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,466.35,Debit,Transfer,Credit Card Payment,FREE CHECKING,,TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,FALSE
07/06/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,6.05,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
07/06/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/06/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/06/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/06/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
07/05/2025,Zelle to Linda Morgan,Withdrawal ZELLE TO LINDA MORGAN / TYPE: P2P CO: ZELLE %% ACH ECC WEB,120.00,Debit,Transfer,Zelle,FREE CHECKING,,TYPE: P2P CO: ZELLE %% ACH ECC WEB,FALSE
07/05/2025,LaundryCard Reload,Withdrawal LAUNDRYCARD RELOAD / TYPE: PURCHASE CO: LAUNDRYCARD,16.00,Debit,Home,Laundry,FREE CHECKING,,TYPE: PURCHASE CO: LAUNDRYCARD,FALSE
07/04/2025,Lakeview Farmers Market,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,13.01,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,FALSE
07/03/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/03/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/03/2025,ATM Withdrawal Lakeshore CU,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,60.00,Debit,Uncategorized,Cash,FREE CHECKING,,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,FALSE
07/02/2025,Vanguard Buy,Withdrawal VANGUARD BUY / TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,1000.00,Debit,Investments,Investment,SHARE SAVINGS,,TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,FALSE
07/02/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,7.15,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
07/02/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
07/02/2025,Cvs/Pharmacy,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,19.73,Debit,Health & Fitness,Pharmacy,FREE CHECKING,,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,FALSE
07/01/2025,Havenbrook Residential,Withdrawal HAVENBROOK RESIDENTIAL / TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,1285.00,Debit,Home,Rent,FREE CHECKING,,TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,FALSE
06/30/2025,Walgreens,Debit Card DEBIT TRAN WALGREENS #3310 LAKEVIEW OH,13.50,Debit,Health & Fitness,Pharmacy,FREE CHECKING,,Debit Card DEBIT TRAN WALGREENS #3310 LAKEVIEW OH,FALSE
06/30/2025,Transfer from Account 0072,Transfer from Share 0072,500.00,Credit,Transfer,Transfer,SHARE SAVINGS,,Transfer from Share 0072,FALSE
06/30/2025,Transfer To Share,Transfer To Share 0001,500.00,Debit,Transfer,Transfer,FREE CHECKING,,Transfer To Share 0001,FALSE
06/30/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/30/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,1.34,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/30/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,6.96,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/30/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/29/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/29/2025,Corner Books Lakeview,Debit Card DEBIT TRAN CORNER BOOKS LAKEVIEW LAKEVIEW OH,17.53,Debit,Entertainment,Movies & Music,FREE CHECKING,,Debit Card DEBIT TRAN CORNER BOOKS LAKEVIEW LAKEVIEW OH,FALSE
06/28/2025,Riverside Cinema,Debit Card DEBIT TRAN RIVERSIDE CINEMA LAKEVIEW OH,17.09,Debit,Entertainment,Movies & Music,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE CINEMA LAKEVIEW OH,FALSE
06/28/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.62,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/28/2025,Domino's,Debit Card DEBIT TRAN DOMINO'S 5512 LAKEVIEW OH,16.25,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN DOMINO'S 5512 LAKEVIEW OH,FALSE
06/28/2025,Basil & Rye,Debit Card DEBIT TRAN BASIL & RYE LAKEVIEW OH,17.55,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN BASIL & RYE LAKEVIEW OH,FALSE
06/27/2025,Vantel Fiber,Withdrawal VANTEL FIBER / TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,45.00,Debit,Bills & Utilities,Internet,FREE CHECKING,,TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,FALSE
06/27/2025,Lakeview Farmers Market,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,11.77,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,FALSE
06/27/2025,Lakeview County Payroll,Deposit LAKEVIEW COUNTY PAYROLL / TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,1970.68,Credit,Income,Paycheck,FREE CHECKING,,TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,FALSE
06/25/2025,Northline Gas,Withdrawal NORTHLINE GAS / TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,19.13,Debit,Bills & Utilities,Utilities,FREE CHECKING,,TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,FALSE
06/25/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,29.02,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
06/25/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,1.61,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/25/2025,Cvs/Pharmacy,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,20.25,Debit,Health & Fitness,Pharmacy,FREE CHECKING,,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,FALSE
06/25/2025,Chipotle,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,15.11,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,FALSE
06/25/2025,ATM Withdrawal Lakeshore CU,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,40.00,Debit,Uncategorized,Cash,FREE CHECKING,,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,FALSE
06/24/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
06/24/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
06/24/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
06/23/2025,Northgate Express Mart,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,4.45,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,FALSE
06/23/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,34.44,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
